1IN6,87.2203,40.4017,1158.35
0AL5,87.2528,31.0322,1158.32
3D2,87.1858,45.1353,1158.01
6TN9,87.2472,36.0614,1157.78
EEO,107.886,40.0489,1157.47
4IN7,87.2292,40.3008,1157.44
F02,107.601,45.725,1157.4
IN04,87.2403,38.8464,1157.15
2M2,87.2581,35.2342,1156.88
9IN3,87.2264,41.5569,1156.82
93KY,87.2533,37.4708,1156.47
8U1,107.503,47.1042,1156.37
IN03,87.25,38.4639,1156.3
17KY,87.2589,37.3939,1155.89
MT34,107.551,46.1333,1154.71
96KY,87.2714,37.5522,1154.42
IN55,87.2611,40.0792,1154.07
1NM0,108.026,33.2119,1153.52
4KY4,87.2811,37.5925,1153.33
8CO5,107.892,38.8339,1153.24
3HO,87.2625,41.5542,1152.85
6II8,87.2828,38.6544,1152.57
MTJ,107.894,38.5097,1152.25
WY34,107.687,43.3406,1152.1
TEX,107.909,37.9539,1151.87
6II4,87.2989,37.9822,1151.16
JFX,87.3142,33.9019,1151.05
NPA,87.3186,30.3528,1151.02
CO76,107.866,38.8364,1150.33
06IN,87.3036,39.2828,1149.9
5CO1,107.859,38.8333,1149.56
3M2,87.3278,34.1442,1149.48
HUF,87.3075,39.4514,1149.36
TN23,87.3219,36.4944,1149.32
MI00,87.2583,46.0522,1149.13
I91,87.3178,38.0425,1149.04
NUN,87.3381,30.4697,1148.85
61A,87.3392,31.9797,1148.63
94KY,87.3294,37.5006,1148.03
82J,87.3489,30.3983,1147.65
MVC,87.3511,31.4581,1147.36
9A4,87.3489,34.6594,1146.99
3CO1,107.833,38.8483,1146.79
FD89,87.3583,30.8272,1146.6
9IN6,87.3394,39.8408,1145.59
CO20,107.821,38.8625,1145.53
00C,107.869,37.2031,1145.06
WN28,87.3094,44.9828,1144.67
11TN,87.3667,36.475,1144.36
51CO,107.804,38.8856,1143.74
83J,87.3853,30.5319,1143.6
CD82,107.852,37.3378,1143.56
NM69,107.94,32.8142,1143.51
A08,87.3847,32.5106,1143.5
GNT,107.902,35.1672,1143.26
AL34,87.3861,34.4469,1142.92
44CO,107.793,38.8367,1142.27
5II9,87.3733,39.3528,1142.16
II32,87.3814,38.0492,1142
1IN5,87.3819,38.2847,1141.82
3I3,87.3772,39.5478,1141.61
II04,87.3692,40.8839,1141.6
49IN,87.3819,39.1317,1141.34
2I0,87.3983,37.3558,1140.47
CD97,107.774,38.8056,1140.09
1II3,87.3942,38.9569,1140.08
NM37,107.9,33.5764,1140.08
II59,87.3936,39.84,1139.62
II30,87.4017,38.9067,1139.28
30WI,87.3592,45.1919,1139.03
CKV,87.415,36.6219,1138.95
1I7,87.4014,39.7125,1138.84
1MI9,87.35,46.4722,1138.7
05C,87.3994,41.5197,1137.82
18IN,87.4136,39.2783,1137.75
RIL,107.727,39.5264,1137.73
M02,87.4297,36.1281,1137.52
IN09,87.4119,40.5242,1137.15
AL02,87.4417,33.15,1137.05
IN57,87.4208,39.2614,1136.97
24KY,87.4306,37.2167,1136.96
0R1,87.4467,31.0161,1136.76
GYY,87.4128,41.6164,1136.27
GHM,87.4453,35.8375,1135.9
28IN,87.4347,38.6378,1135.79
TN53,87.4483,36.5558,1135.29
50I,87.4283,40.7586,1135.18
0MI4,87.3867,46.2703,1134.93
AL55,87.4639,30.4419,1134.86
HVC,87.455,36.8569,1134.42
AL88,87.4708,30.4267,1134.1
SIV,87.4483,39.1147,1134.02
II08,87.4397,40.6608,1133.99
SAW,87.3953,46.3536,1133.9
48FL,87.475,30.8142,1133.62
3WI0,87.4197,44.6422,1132.96
IN15,87.4631,38.6047,1132.67
SUE,87.4217,44.8436,1132.55
II39,87.4678,38.3361,1132.29
DRO,107.754,37.1514,1132.13
AL69,87.4917,30.5086,1131.77
49FL,87.495,30.9772,1131.39
C98,87.4625,41.15,1131.14
1WI8,87.4403,44.6358,1130.71
HOP,87.4925,36.6722,1130.34
NM26,107.823,32.1,1129.76
0II8,87.4758,41.3247,1129.56
IN90,87.4814,41.2597,1128.99
2IG4,87.4997,38.8514,1128.49
3AL7,87.52,32.285,1128.49
39CO,107.674,38.4881,1127.85
WY61,107.489,42.8681,1127.79
AL01,87.5333,31.5586,1127.09
85IN,87.505,40.4339,1126.95
AL08,87.5353,30.4244,1126.93
47IN,87.5181,38.9883,1126.38
7AL9,87.5417,30.4669,1126.21
C97,87.5078,41.23,1126.1
9IN9,87.5153,40.0778,1126.04
7V2,107.646,38.8314,1126.01
EVV,87.5322,38.0369,1125.32
99V,107.644,38.7042,1125.28
52IN,87.5314,39.3414,1124.71
03KY,87.5414,37.7917,1124.43
1AL4,87.5594,30.5447,1124.24
IGQ,87.5294,41.535,1123.51
WY38,107.407,43.6236,1123.14
WY00,107.379,43.9678,1122.11
5CO7,107.534,40.775,1121.96
AL81,87.5833,30.5503,1121.59
IN92,87.5636,38.6528,1121.54
AL33,87.5858,31.0253,1121.29
1LL8,87.5583,40.7889,1120.85
90IL,87.5589,41.1981,1120.5
71A,87.5956,31.9686,1120.12
8II3,87.5794,38.2125,1120.02
1V0,107.651,36.8083,1119.74
CAG,107.522,40.4953,1119.32
AL84,87.6042,30.5586,1119.26
9U4,107.497,41.0383,1119.17
0M3,87.5972,35.5461,1119.16
1M4,87.6006,34.2803,1119.15
6U5,107.069,48.3875,1118.9
DMN,107.721,32.2622,1118.54
9IN4,87.5919,38.5342,1118.47
3EV,87.5947,38.0117,1118.42
7IL0,87.5778,41.2708,1118.37
TCL,87.6114,33.2206,1118.18
0IN1,87.5958,38.5,1118.06
WI28,87.5575,44.5861,1117.96
MSL,87.6103,34.7453,1117.95
IN30,87.5994,38.4022,1117.71
6U7,107.196,46.2894,1117.19
DNV,87.5956,40.1997,1117.12
LWV,87.6056,38.7642,1116.84
1IL8,87.5958,40.9319,1116.62
99WY,107.277,44.8458,1116.35
NBJ,87.6353,30.3892,1115.81
0AL9,87.6325,34.85,1115.45
L44,87.6406,32.9681,1114.98
96LL,87.6142,40.6161,1114.8
NFD,87.6456,30.5078,1114.66
IS34,87.6333,38.7067,1113.81
IS52,87.6225,40.9278,1113.69
0AL1,87.6569,30.4439,1113.4
NM51,107.662,33.3283,1113.27
5AL5,87.6528,34.6911,1113.25
7WI8,87.6025,44.7806,1112.88
WS26,87.6069,44.3592,1112.77
7A0,87.6622,32.6814,1112.63
12IN,87.6475,38.1186,1112.53
3LL3,87.6444,39.4461,1112.18
AL97,87.6694,30.6447,1112.01
RSV,87.6497,39.0161,1111.83
JKA,87.6717,30.2897,1111.76
II33,87.655,38.4608,1111.54
4AL6,87.6833,30.4669,1110.47
IL29,87.65,41.3,1110.41
6WI6,87.6281,44.6839,1110.17
8M7,87.675,37.1889,1109.91
NM78,107.646,31.8778,1109.88
43IN,87.6764,38.1375,1109.33
PRG,87.6697,39.7003,1109.25
12NM,107.638,31.7917,1108.98
NM09,107.636,31.8672,1108.78
II89,87.6817,38.0869,1108.77
MNM,87.6383,45.1267,1108.66
5R4,87.7011,30.4278,1108.49
EHR,87.6856,37.8078,1108.47
0IL3,87.6744,40.1569,1108.46
AL35,87.7044,30.6197,1108.12
0NM0,107.627,31.8236,1107.76
8WI6,87.6528,44.6097,1107.54
C56,87.6797,41.3775,1107.1
M22,87.7117,34.445,1106.77
70A,87.7186,32.2672,1106.42
IS88,87.6944,40.1486,1106.26
57AL,87.7239,30.6533,1105.95
AL15,87.7242,30.4031,1105.92
NM74,107.563,35.0875,1105.49
AL03,87.7239,35.8539,1105
MTW,87.6806,44.1289,1104.92
5WI4,87.6792,45.0814,1104.24
IN36,87.7242,38.0356,1104.09
AJG,87.7267,38.6067,1103.54
0M5,87.7381,36.1167,1103.34
1AL5,87.7478,30.6364,1103.29
8M9,87.7361,37.4247,1103.05
6LL8,87.7253,40.7922,1102.46
3A0,87.7614,31.6894,1101.72
02AL,87.7644,30.3714,1101.45
7II3,87.7564,38.0033,1100.55
IN23,87.7583,37.9083,1100.38
WN03,87.7256,43.6786,1100.37
22II,87.7611,37.9169,1100.07
2AL1,87.7778,30.4242,1099.96
II84,87.7714,37.9319,1098.92
MDW,87.7525,41.7861,1098.82
AL00,87.7864,33.7444,1098.64
61Y,87.7744,38.2075,1098.46
JDN,106.953,47.3289,1098.32
5KY5,87.7903,36.8625,1097.28
7IN3,87.79,38.2436,1096.72
5IS7,87.7817,40.0389,1096.7
3N9,107.496,34.3628,1096.51
98LL,87.7836,40.7992,1096.04
2IL9,87.7817,41.4328,1095.85
LL24,87.7853,41.2069,1095.6
M95,87.8156,33.7092,1095.4
1R8,87.8194,30.8703,1095.32
IS02,87.7917,40.7783,1095.16
IL78,87.7922,41.1311,1094.89
2WI8,87.7789,43.5975,1094.6
55IS,87.8058,39.525,1094.33
75WI,87.7842,43.5889,1094.03
MT11,106.834,48.3167,1093.02
9WI2,87.7958,44.2875,1092.21
AL54,87.8453,33.8633,1092.07
03IL,87.8167,41.4022,1092.02
GWS,107.309,39.5058,1091.56
55IL,87.8222,41.2778,1091.5
AL78,87.8542,30.5269,1091.46
RAC,87.8139,42.7611,1091.4
5LL0,87.8375,38.4083,1091.39
M61,87.7883,46.3453,1091.22
15IN,87.8403,38.1506,1091.2
3A7,87.8625,32.8208,1090.35
RWL,107.2,41.8056,1090.33
82WI,87.8144,44.1492,1090.29
CD32,107.35,37.9092,1089.97
96IS,87.845,39.875,1089.82
2M0,87.8572,37.115,1089.77
IS13,87.8486,39.5792,1089.58
LL40,87.8406,41.4775,1089.35
IKK,87.8464,41.0714,1088.96
4R4,87.8769,30.4606,1088.94
M15,87.8767,35.5958,1088.14
58IL,87.8594,41.2383,1087.43
4R3,87.8958,31.4706,1086.8
SBM,87.8522,43.7692,1086.46
HDN,107.218,40.4811,1085.79
UGN,87.8678,42.4222,1085.73
WS25,87.8453,45.5817,1085.72
88WI,87.8606,44.5083,1084.96
1M9,87.9075,36.8178,1084.32
SHR,106.98,44.7692,1083.54
M93,87.9167,36.3167,1083.48
NM08,107.404,32.2625,1083.34
6IS8,87.9053,39.9894,1083.11
0WI5,87.8906,42.7933,1082.97
1WI2,87.8869,43.3653,1082.97
62IS,87.9075,40.0875,1082.81
9WN3,87.8889,43.4214,1082.71
PWK,87.9014,42.1142,1082.25
MKE,87.8967,42.9472,1082.2
ORD,87.9067,41.9808,1081.76
IL02,87.9083,42.4722,1081.26
3KK,87.9167,41.1,1081.22
19LL,87.9194,41.2569,1080.82
2II2,87.9383,37.9875,1080.44
DYA,87.9542,32.4639,1080.21
OCQ,87.9097,44.8742,1079.31
ENW,87.9278,42.5956,1079.04
0IN9,87.9514,37.9931,1078.99
TWT,87.9544,37.5417,1078.85
M29,87.9675,35.385,1078.13
15A,87.9806,30.9133,1077.4
WI78,87.935,44.4258,1076.91
C89,87.9589,42.7033,1075.55
8TN7,87.9917,36.4008,1075.14
HAB,87.9983,34.1169,1075.03
60IS,87.9886,38.4006,1074.7
4CO0,107.16,39.3889,1074.61
3M8,88.0067,33.3867,1074.24
N29,107.298,34.0944,1074.06
NM01,107.297,34.0975,1074.03
8IS5,87.9917,40.8167,1073.14
MT09,106.609,48.8458,1073
1H8,88.0042,39.3025,1072.56
LL22,87.9992,41.7328,1071.77
9WI3,87.9867,44.2856,1071.38
NM14,107.295,32.3111,1071.28
WI61,87.9942,43.3489,1071.24
1WN2,87.9972,43.3292,1070.93
72WI,87.9928,44.0461,1070.89
WI62,87.9981,43.2694,1070.87
IL45,88.0153,40.3111,1070.82
WN63,88.0039,42.5367,1070.74
05IL,88.0167,41.16,1070.19
12IL,88.0167,41.2,1070.17
TCS,107.272,33.2369,1069.79
9IL2,88.0264,40.065,1069.73
WI95,88.0153,42.5778,1069.46
39TN,88.0436,36.2797,1069.43
9LL3,88.0322,39.5492,1069.35
04WI,88.0167,42.5233,1069.34
5WI8,88.0042,45.0761,1068.86
GGW,106.615,48.2125,1068.57
WN11,88.0036,45.5858,1068.51
WS72,88.0119,44.8528,1068.19
WI58,88.0278,42.5222,1068.13
33MI,88.0075,46.0667,1067.68
BFM,88.0681,30.6267,1067.68
IL81,88.0417,40.9361,1067.57
6WI5,88.0208,44.8892,1067.2
MWC,88.0344,43.1103,1067.01
WY37,106.823,44.8408,1066.9
IL11,88.0403,42.4653,1066.8
3IL2,88.0486,41.4122,1066.54
84C,88.0425,42.7625,1066.36
2LL5,88.06,39.9986,1066.06
52IL,88.065,40.4103,1065.3
6AL6,88.0925,31.3886,1064.93
IS43,88.075,39.87,1064.47
LL32,88.075,40.45,1064.17
0LL5,88.0783,40.11,1063.99
1WI6,88.0639,42.8403,1063.97
WS43,88.0583,44.3556,1063.52
56IS,88.0828,40.2431,1063.42
C81,88.0742,42.3247,1063.17
5LL3,88.0953,39.7694,1062.29
M55,88.1156,33.8467,1062.06
LL97,88.0847,42.3389,1062.01
5M9,88.1097,37.3364,1061.75
3WI1,88.0875,42.6569,1061.5
MI94,88.0681,45.7847,1061.34
M46,106.709,45.8528,1061.31
3D1,88.0728,45.2142,1061.28
LOT,88.0961,41.6072,1061.21
4R9,88.1275,30.2606,1061.08
LL09,88.0944,42.2806,1060.98
09A,88.1275,32.1194,1060.98
E05,107.198,32.6611,1060.88
07MT,106.528,48.4211,1060.86
62C,88.0944,42.8236,1060.64
0M4,88.1247,36.0094,1060.53
06C,88.1011,41.9894,1060.43
CD02,106.972,40.7581,1060.03
CUL,88.1231,38.0894,1059.97
NM13,107.192,32.2472,1059.79
2WS3,88.0936,44.2806,1059.72
WI20,88.0919,44.8831,1059.46
6IS0,88.1286,40.095,1058.46
1C1,88.1278,40.4489,1058.36
MI92,88.0981,45.9328,1057.97
8D1,88.1136,43.9442,1057.78
1C5,88.1292,41.6961,1057.52
TIP,88.1425,40.2936,1056.83
5LL8,88.14,41.1122,1056.67
ETB,88.1278,43.4222,1056.59
WI03,88.1333,42.7981,1056.4
15M,88.1658,34.7722,1056.29
IMT,88.1144,45.8183,1056.29
WI86,88.1358,42.6608,1056.21
9WI4,88.1347,42.9786,1056.13
IL95,88.1453,41.2231,1056.02
7LL3,88.1569,38.9317,1055.89
1CD4,106.943,40.5094,1055.69
GRB,88.1297,44.4847,1055.64
LL46,88.1528,40.8353,1055.41
PSO,107.056,37.2861,1055.32
4WN9,88.1464,42.5975,1055.09
CO47,106.974,39.6,1055.02
1S3,106.624,46.2711,1055
WS11,88.1333,45.1003,1054.79
4WI3,88.1372,45.3253,1054.2
IL68,88.1597,42.0772,1053.95
49C,88.1583,42.5333,1053.83
OLY,88.1764,38.7219,1053.82
WS29,88.1433,45.1203,1053.69
0WI6,88.1578,42.8736,1053.67
5R1,88.1944,31.4519,1053.6
2AL6,88.1981,30.4994,1053.22
WI77,88.1603,43.2069,1053.18
AIV,88.1978,33.1064,1053.05
BYG,106.722,44.3811,1052.87
PVE,88.1953,35.6564,1052.8
37S,106.482,48.005,1052.67
S00,106.417,48.8667,1052.57
JOT,88.1756,41.5178,1052.53
01M,88.2011,34.4917,1052.44
E32,107.056,36.2914,1052.3
50IL,88.1742,42.4889,1052.11
5R7,88.2106,30.4547,1051.84
9TN2,88.2053,36.1639,1051.55
10MT,106.484,47.8333,1051.51
02C,88.1778,43.0875,1051.34
IS86,88.1917,41.0417,1051.02
C16,88.1986,40.1464,1050.72
SNH,88.2167,35.1703,1050.55
39MI,88.1722,46.1689,1049.74
42KY,88.2222,36.7764,1049.49
LL10,88.2033,41.7347,1049.37
3LL4,88.2014,42.4472,1049.16
1WN1,88.1953,43.6681,1049.05
EGE,106.918,39.6414,1048.95
5K6,88.2053,42.5142,1048.69
10WI,88.1894,45.1158,1048.68
MOB,88.2428,30.6914,1048.25
2IL5,88.2317,37.9342,1048.03
0CO2,106.933,38.8519,1047.36
SBS,106.866,40.5161,1047.28
SAA,106.824,41.445,1047.14
CO03,106.912,39.26,1046.75
54KY,88.2472,36.7311,1046.73
04MT,106.488,47.1375,1046.65
92C,88.2153,44.6411,1046.2
GUC,106.933,38.5339,1046.15
3LL5,88.2342,42.4644,1045.56
UES,88.2369,43.0411,1044.91
42TN,88.2656,36.4119,1044.79
2R5,88.275,30.5019,1044.67
IL56,88.2536,40.2203,1044.63
5CO8,106.849,40.3414,1044.59
IL58,88.2486,41.4361,1044.56
DPA,88.2483,41.9069,1044.33
26AL,88.2786,30.6242,1044.27
96C,88.2508,42.75,1043.57
57IS,88.2722,38.3167,1043.41
C24,106.93,37.8222,1043.19
MS04,88.2861,33.6225,1043.16
9IS2,88.2675,40.4822,1042.98
85LL,88.2622,41.6839,1042.93
WA10,106.667,43.7222,1042.82
CD99,106.83,40.3583,1042.54
87IL,88.2667,41.5167,1042.53
47IL,88.2706,40.9508,1042.4
MTO,88.2792,39.4781,1042.16
CMI,88.2778,40.0389,1042.06
ASE,106.869,39.2231,1041.82
81CO,106.821,40.4061,1041.81
LL51,88.2736,41.6042,1041.73
84IL,88.2778,41.5069,1041.32
AL74,88.3058,30.7644,1041.24
M34,88.2994,37.0097,1040.87
LL13,88.3006,38.0486,1040.38
IL60,88.2911,40.7431,1040.25
04LL,88.2875,42.1361,1039.91
28KY,88.3133,36.5758,1039.46
61WI,88.2856,43.7083,1039.17
IL55,88.3044,40.1603,1039.07
K96,88.3061,39.7808,1039.06
50D,88.2739,46.0092,1038.84
2T5,88.2908,43.4664,1038.75
23KY,88.3186,37.2308,1038.67
64C,88.3003,42.5183,1038.29
AL43,88.3333,32.9083,1038.02
BUU,88.3047,42.6908,1037.71
3CK,88.3231,42.2067,1035.97
6LL1,88.3444,39.3139,1035.04
IL51,88.3375,41.0381,1035.01
24N,106.884,36.8286,1034.85
7WI9,88.3253,43.8306,1034.76
3MS8,88.3633,32.9422,1034.69
WI69,88.3333,42.8,1034.51
0WI2,88.3333,43.2014,1034.28
62AL,88.3719,30.6836,1033.9
MS63,88.3711,34.0542,1033.65
AL94,88.3772,30.8128,1033.3
11M,88.3772,34.3519,1032.92
CEY,88.3728,36.6644,1032.85
UBS,88.3803,33.4653,1032.72
4KY0,88.3767,36.7619,1032.39
PHT,88.3844,36.3358,1031.66
WI92,88.3611,42.6611,1031.55
25MT,106.253,48.4222,1031.36
WI89,88.3672,42.5722,1030.93
57C,88.3725,42.7972,1030.23
10C,88.375,42.4028,1030.18
ONM,106.903,34.0225,1030.11
WN75,88.3722,43.2447,1030
7IS5,88.3781,42.1214,1029.99
LRU,106.922,32.2894,1029.79
95IL,88.4,37.4861,1029.58
9WI8,88.3792,42.6939,1029.55
61IS,88.3872,41.0547,1029.54
4IS7,88.3994,40.0731,1028.66
C02,88.3894,42.615,1028.48
07WI,88.3914,42.9653,1028.06
FWC,88.4128,38.3786,1027.86
HXF,88.3914,43.3492,1027.84
MS27,88.4292,30.7069,1027.52
2WI4,88.3986,42.6428,1027.46
82IS,88.4028,42.1431,1027.27
6IL6,88.4078,42.1183,1026.74
6LL0,88.425,39.3189,1026.15
C09,88.4186,41.4242,1025.91
6IL2,88.4178,42.2211,1025.59
CBM,88.4458,33.6453,1025.42
DTG,88.4408,41.1333,1023.62
E80,106.834,34.6453,1023.6
FOA,88.4531,38.665,1023.31
TN16,88.4611,35.9944,1023.25
35WI,88.4375,42.7456,1023.15
HZD,88.4633,36.0892,1022.98
7P5,88.4264,45.0653,1022.96
IL31,88.4533,39.8433,1022.82
WI88,88.45,42.625,1021.85
96WY,106.593,41.4092,1021.6
2IL2,88.4611,41.0533,1021.42
LL53,88.4575,42.0089,1021.35
9LL9,88.4694,39.4847,1021.2
3WI7,88.4581,43.0333,1020.74
M40,88.4897,33.8739,1020.51
AEG,106.795,35.1453,1020.45
LL39,88.4778,41.2575,1019.49
ARR,88.4756,41.7719,1019.49
SZY,88.4983,35.2031,1019.31
MT58,106.188,47.7667,1019.14
0WI8,88.4722,43.1389,1019.14
WI60,88.4631,44.8328,1019.12
WI09,88.4758,42.9772,1018.83
08LL,88.4892,41.0753,1018.33
4MS5,88.5169,31.0014,1017.76
IL05,88.4889,42.4403,1017.69
FLD,88.4883,43.7711,1017.02
26IS,88.5056,40.7667,1016.67
WY11,106.558,41.1583,1016.47
PQL,88.5292,30.4628,1016.41
8LL1,88.5061,42.3567,1015.85
CPR,106.464,42.9081,1015.81
53IL,88.5167,40.1528,1015.71
0WI7,88.4992,44.1336,1015.62
20M,88.5356,33.1333,1015.52
55LL,88.5114,42.1542,1015.37
NM88,106.76,34.5433,1015.22
1IS2,88.5222,39.8964,1015.21
WN46,88.5086,43.0675,1015.2
5LL7,88.515,42.2106,1014.95
CMX,88.4892,47.1683,1014.72
MS26,88.5475,30.8022,1014.37
1H2,88.5336,39.0706,1014.28
3LL8,88.5375,38.0742,1014.2
E98,106.745,34.7597,1014.04
2T2,88.5389,39.0139,1013.72
ATW,88.5192,44.2581,1013.37
NMM,88.5556,32.5519,1013.36
IL38,88.5319,41.7669,1013.32
7IL7,88.5333,42.1267,1012.99
HSB,88.5503,37.8114,1012.87
4IL2,88.5417,40.8083,1012.68
3U4,106.267,45.6,1011.61
5KY3,88.5653,36.9675,1011.46
22MS,88.5747,30.8403,1011.34
WI46,88.54,43.8828,1011.32
MS68,88.5725,34.3264,1011.25
2K0,88.5586,40.0053,1011.16
4WN3,88.5361,45.3319,1010.88
1MS8,88.5792,32.94,1010.7
71LL,88.5597,40.8425,1010.69
68IS,88.5597,42.1486,1010.09
04IS,88.5689,40.1786,1009.96
OSH,88.5569,43.9844,1009.43
79MI,88.54,46.9803,1009.38
M25,88.5847,36.7697,1009.36
51WI,88.5572,44.0628,1009.35
GTR,88.5914,33.4503,1009.28
79C,88.5594,44.16,1009.05
66IL,88.5711,42.2692,1008.78
72IS,88.5744,41.6253,1008.73
W34,88.5617,44.4547,1008.63
EZS,88.56,44.7872,1008.62
9WI5,88.5744,42.8283,1008.14
CRX,88.6036,34.915,1007.69
41WI,88.5797,42.7386,1007.61
MS18,88.6056,34.77,1007.5
LL56,88.5908,40.8842,1007.26
WS17,88.5783,43.9894,1007.09
IS41,88.5919,41.4608,1006.88
0MS0,88.6167,32.475,1006.58
WY17,106.424,42.0219,1006.43
63IL,88.5944,42.1833,1006.27
1LL0,88.6,41.3292,1006.05
88C,88.5975,42.8836,1005.59
8IL2,88.6,42.4847,1005.51
2P4,88.5778,46.785,1005.43
0C8,88.6056,41.5194,1005.35
93LL,88.6056,41.5944,1005.32
C59,88.6011,42.6342,1005.32
5T6,106.705,31.8811,1005.29
WI71,88.6019,42.6875,1005.21
62IL,88.6042,42.1861,1005.2
0LL6,88.6075,41.6983,1005.07
31WI,88.6019,43.0072,1005.04
MT04,106.009,48.4042,1004.99
37IS,88.6056,42.3322,1004.97
IS26,88.6153,40.1833,1004.86
2R0,88.6347,31.6461,1004.64
WI22,88.6008,44.3231,1004.46
IL32,88.6214,39.7833,1004.34
PNT,88.6239,40.9244,1003.61
65IL,88.6222,42.2008,1003.22
NM79,106.68,32.4431,1003.03
30IS,88.625,42.0772,1002.97
85IL,88.6358,39.6372,1002.81
8M1,88.6486,34.5919,1002.76
1LL2,88.6356,41.3006,1002.16
IS57,88.6328,42.1797,1002.07
0C0,88.6325,42.4025,1002
9WI1,88.6236,44.3294,1001.97
8IL0,88.6347,42.3528,1001.78
CD10,106.556,37.675,1001.35
WI70,88.6375,42.7069,1001.3
WY23,106.266,44.0733,1001.26
95E,106.645,33.8189,1001.09
IS65,88.6444,41.6383,1001.05
M83,88.6667,33.5842,1000.9
4LL8,88.6458,42.0028,1000.73
59IL,88.6464,41.9258,1000.7
8IL6,88.6586,38.8594,1000.57
67IL,88.65,41.3667,1000.55
IL91,88.6533,41.0208,1000.34
WI91,88.6394,44.2028,1000.32
NM16,106.567,36.8667,999.886
40IL,88.6581,41.0058,999.819
8IL1,88.6528,42.4083,999.776
7V3,88.6531,42.5256,999.687
Y73,88.6356,46.0789,999.644
ABQ,106.609,35.0403,999.569
27IS,88.6703,38.1489,999.507
NM24,106.56,36.9217,999.296
M51,88.6814,33.4975,999.279
IS94,88.6611,41.6056,999.233
WI66,88.6581,42.5872,999.111
MT87,105.934,48.6667,999.109
HAD,106.309,42.9244,998.974
MT51,105.962,48.2769,998.895
IS95,88.6644,41.5586,998.892
0IS4,88.6714,39.7625,998.844
55NM,106.613,34.4833,998.797
4LL7,88.6667,42,998.443
66WI,88.6628,43.0775,998.359
64IL,88.6667,42.2417,998.333
TA50,106.641,31.9092,998.24
CD69,106.526,37.7403,998.212
IL63,88.675,40.7,998.088
34MS,88.6961,30.4739,997.851
4TN9,88.6947,35.6108,997.453
69IL,88.6792,41.3653,997.352
WI52,88.6667,44.6178,997.128
68IL,88.6828,41.395,996.945
2WN7,88.6733,43.9489,996.771
2LL1,88.6889,41.5417,996.214
49IL,88.6917,41.5933,995.885
2LL9,88.6931,41.7042,995.683
9WN1,88.6839,44.1069,995.534
15MT,105.91,48.5006,995.149
WS22,88.6894,44.3947,994.783
6IL0,88.6997,42.1314,994.772
5MS8,88.7233,33.875,994.576
0C2,88.7033,41.7708,994.537
2IS9,88.7078,40.5781,994.533
5A4,88.7261,34.0158,994.246
DKB,88.7056,41.9339,994.214
64WI,88.7,44.0414,993.816
UNU,88.7039,43.4264,993.703
32WI,88.7008,44.3164,993.585
1WI1,88.7044,43.9328,993.393
34IS,88.7167,41.4447,993.207
23M,88.7389,32.085,993.027
26LL,88.7175,42.0094,992.878
LL28,88.7172,42.4328,992.722
6Y9,88.7,46.5167,992.419
2WN8,88.7142,44.0153,992.284
0IL8,88.7236,41.8725,992.27
90WI,88.7083,45.575,992.079
RYV,88.7233,43.1697,991.712
MEI,88.7519,32.3325,991.564
3WI5,88.7264,42.8125,991.542
5R2,88.7533,30.3894,991.491
NM48,106.495,36.7306,991.472
0LL0,88.73,42.2647,991.398
2LL7,88.7375,40.9347,991.133
88IL,88.7333,42.4131,990.971
M30,88.7506,37.1858,990.902
4MS4,88.7603,34.1578,990.429
20V,106.369,40.0536,990.399
3TN3,88.7572,36.2633,990.391
8WI1,88.7281,44.7536,990.387
CLI,88.7306,44.6133,990.19
09LL,88.7431,42.4681,989.875
70LL,88.75,40.9417,989.758
WS55,88.7453,42.5175,989.612
05WI,88.7458,42.6511,989.497
33IS,88.7575,39.5444,989.442
50NM,106.488,36.3028,989.426
TUP,88.77,34.2681,989.337
NM89,106.521,34.7758,989.206
7LL4,88.7589,40.1172,989.089
35IS,88.7639,39.5283,988.743
IL34,88.7569,42.2144,988.478
PAH,88.7731,37.0603,988.446
11LL,88.7631,40.7231,988.404
IL36,88.7583,42.3208,988.278
5Y3,88.7597,42.8536,987.887
IS83,88.7672,42.2275,987.345
56LL,88.7711,41.755,987.118
2WN3,88.7614,44.3578,986.977
5IS4,88.7794,39.7661,986.957
WI07,88.7667,43.6222,986.764
WI76,88.7758,42.9486,986.086
0IL9,88.7872,41.8547,985.314
IS80,88.7892,41.9178,985.069
2WN4,88.7811,44.3394,984.845
8N2,88.7939,41.3997,984.764
54IL,88.8019,41.1286,983.992
4IL4,88.8161,39.0564,983.145
33V,106.271,40.7503,983.024
NJW,88.8317,32.7961,982.658
47WI,88.8081,42.89,982.587
61C,88.8175,42.9633,981.529
IL82,88.8286,40.1094,981.428
LXV,106.317,39.2203,980.949
48IS,88.8333,40.6022,980.74
STF,88.8486,33.4331,980.717
WS74,88.8244,43.1631,980.688
74KY,88.8467,36.8986,980.343
TGC,88.8489,35.9325,980.303
16IL,88.8333,42.0667,980.182
WS76,88.8244,44.4706,980.076
7IL8,88.8375,41.5189,979.939
2H0,88.8456,39.4106,979.786
C77,88.8364,42.3228,979.738
WI73,88.8333,44,979.335
8V1,106.354,37.7136,979.203
WI84,88.8403,42.6889,979.159
80V,106.181,41.8833,979.003
MVN,88.8586,38.3233,978.671
5LL2,88.8583,39.6083,978.326
DEC,88.8656,39.8344,977.45
M53,88.875,35.8022,977.437
